Animal_ID,Found_Address
A698804,S 1St And Heartwood Dr in Austin (TX)
A736757,Hudson St And Hwy 183 in Austin (TX)
A726392,Austin (TX)
A699611,Austin (TX)
A704574,1704 Perez in Austin (TX)
A742230,Wheless Ln & Coventry Ln in Austin (TX)
A696047,Old Lockhart Hwy & Mustang Mesa Dr in Travis (TX)
A696047,Old Lockhart Hwy & Mustang Mesa Dr in Travis (TX)
A696047,Old Lockhart Hwy & Mustang Mesa Dr in Travis (TX)
A696047,Travis (TX)
A696047,Travis (TX)
A696047,Travis (TX)
A696047,Austin (TX)
A696047,Austin (TX)
A696047,Austin (TX)
A720271,Austin (TX)
A692060,9100 Evelyn Rd in Travis (TX)
A665548,Austin (TX)
A677540,1911 Willow Creek Dr in Austin (TX)
A666427,10135 Lake Creek Pkwy in Austin (TX)
A711270,2302 Bahama Rd in Travis (TX)
A711270,2302 Bahama Rd in Travis (TX)
A711270,Mestena Trl And Saratoga Dr in Austin (TX)
A711270,Mestena Trl And Saratoga Dr in Austin (TX)
A710295,1156 E. Cesar Chavez in Austin (TX)
A710295,1156 E. Cesar Chavez in Austin (TX)
A710295,13Th St And Harvey St in Austin (TX)
A710295,13Th St And Harvey St in Austin (TX)
A666189,S 4Th And W Oltof in Austin (TX)
A666189,S 4Th And W Oltof in Austin (TX)
A666189,S 5Th St  And Oltorf in Austin (TX)
A666189,S 5Th St  And Oltorf in Austin (TX)
A739277,10427 Kirken St in Austin (TX)
A739277,10427 Kirken St in Austin (TX)
A739277,Austin (TX)
A739277,Austin (TX)
A668273,Austin (TX)
A731320,Austin (TX)
A727323,8028 Elroy Rd in Travis (TX)
A744182,Austin (TX)
A743958,310 Blackson Ave in Austin (TX)
A737788,Sunset Trail And Reese Drive in Travis (TX)
A729565,13309 Bennington Ln in Austin (TX)
A711381,810 E Slaughter Ln 9102 in Austin (TX)
A715345,11604 Ranch House Cv in Travis (TX)
A715345,11604 Ranch House Cv in Travis (TX)
A715345,Parker Ln And Woodward St in Austin (TX)
A715345,Parker Ln And Woodward St in Austin (TX)
A717777,8601 Vertex in Austin (TX)
A708850,16808 High Noon in Del Valle (TX)
A673443,Austin (TX)
A677574,2507 Bitter Creek in Austin (TX)
A677574,2507 Bitter Creek in Austin (TX)
A677574,Austin (TX)
A677574,Austin (TX)
A728994,7917 Brockman St in Austin (TX)
A672766,409 Covenant Canyon Trl in Austin (TX)
A706093,5702 Richmond Ave in Austin (TX)
A723284,9219 Anderson Mill in Austin (TX)
A700028,E St Elmo Rd And Freidrich Ln in Austin (TX)
A664302,7903 Taza Trl in Austin (TX)
A728307,Austin (TX)
A679881,W Rundberg Ln And Georgian Dr in Austin (TX)
A679881,W Rundberg Ln And Georgian Dr in Austin (TX)
A679881,11501 Loweswater in Austin (TX)
A679881,11501 Loweswater in Austin (TX)
A648094,Austin (TX)
A691423,6500 River Place Blvd in Austin (TX)
A694587,12320 Dessau Road in Austin (TX)
A697854,2202 Cedar Bend Dr # B in Austin (TX)
A697854,2202 Cedar Bend Dr # B in Austin (TX)
A697854,2202 Cedar Bend Dr # B in Austin (TX)
A697854,2400 Rio Grande in Austin (TX)
A697854,2400 Rio Grande in Austin (TX)
A697854,2400 Rio Grande in Austin (TX)
A697854,Austin (TX)
A697854,Austin (TX)
A697854,Austin (TX)
A707635,4106 N Lamar Blvd in Austin (TX)
A703294,Mckinney Falls Pkwy And Dee Gabriel Collins in Austin (TX)
A703294,Mckinney Falls Pkwy And Dee Gabriel Collins in Austin (TX)
A703294,Mckinney Falls Pkwy And Dee Gabriel Collins in Austin (TX)
A703294,714 Turtle Creek Blvd #244 in Austin (TX)
A703294,714 Turtle Creek Blvd #244 in Austin (TX)
A703294,714 Turtle Creek Blvd #244 in Austin (TX)
A703294,Austin (TX)
A703294,Austin (TX)
A703294,Austin (TX)
A664336,16801 Trevin Cv in Manor (TX)
A678753,4101 Smith School Road in Austin (TX)
A733400,2703 Channing Cir in Austin (TX)
A725789,1701 Congress Ave in Austin (TX)
A678503,2121 Rivena Dr in Austin (TX)
A690667,4604 Reyes St in Austin (TX)
A728224,2000 E. 8Th in Austin (TX)
A704534,11404 Briarcreek Loop in Travis (TX)
A696005,Georgian Dr And Rundberg in Austin (TX)
A706563,Pflugerville (TX)
A695353,2000 Millhouse Dr in Travis (TX)
A695353,2000 Millhouse Dr in Travis (TX)
A695353,Parmer Ln in Austin (TX)
A695353,Parmer Ln in Austin (TX)
A701371,3101 Oak Springs Dr in Austin (TX)
A701371,3101 Oak Springs Dr in Austin (TX)
A701371,Austin (TX)
A701371,Austin (TX)
A673922,9700 Mv Neil Dr in Travis (TX)
A697267,Austin (TX)
A666176,Teri Rd And Freiderick Ln in Austin (TX)
A700580,7500 S I H 35 in Austin (TX)
A673193,Springdale/Oak Springs in Austin (TX)
A709693,5947 Hammermill Run in Austin (TX)
A697049,2504 New York Dr # 134 in Austin (TX)
A728338,Austin (TX)
A728338,Austin (TX)
A728338,Austin (TX)
A728338,Austin (TX)
A676201,Valburn And North Rim in Austin (TX)
A717598,Lamar And Peyton Gin in Austin (TX)
A726579,1710 Eastside Dr in Austin (TX)
A692877,4500 Steiner in Austin (TX)
A740824,W William Cannon Dr & West Gate Blvd in Austin (TX)
A719525,Grooms St & E 35Th St in Austin (TX)
A680951,Scofield Ridge Pkwy And Lamplight Village in Austin (TX)
A724359,4606 Molera in Austin (TX)
A724359,4606 Molera in Austin (TX)
A724359,4606 Molera in Austin (TX)
A724359,Research And Anderson Square in Austin (TX)
A724359,Research And Anderson Square in Austin (TX)
A724359,Research And Anderson Square in Austin (TX)
A724359,Austin (TX)
A724359,Austin (TX)
A724359,Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,4434 Frontier Trl in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,1314 Patterson Rd in Austin (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,9201 Scenic Bluff Dr in Travis (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,Lost Creek And Barton Creek Blvd in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,4100 Westbank Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,9201 Scenic Bluff Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A670612,Dadiva Ct And Escala Dr in Austin (TX)
A708477,9117 Anderson Mill Rd in Austin (TX)
A731100,2528 Glen Springs Way in Austin (TX)
A731100,2528 Glen Springs Way in Austin (TX)
A731100,Montopolis And Riverside in Austin (TX)
A731100,Montopolis And Riverside in Austin (TX)
A671079,4Th And Lamar in Austin (TX)
A668213,Austin (TX)
A699406,Austin (TX)
A733498,1403 Bentwood Rd in Austin (TX)
A665292,North Ec Research Blvd in Austin (TX)
A702750,19379 Wilkey Lane in Pflugerville (TX)
A680068,Austin (TX)
A699435,Kramer Ln in Austin (TX)
A699435,Kramer Ln in Austin (TX)
A699435,Austin (TX)
A699435,Austin (TX)
A667939,22900 Big Sandy Dr in Leander (TX)
A682138,2400 E Cesar Chavez St in Austin (TX)
A682138,2400 E Cesar Chavez St in Austin (TX)
A682138,905 Bedford in Austin (TX)
A682138,905 Bedford in Austin (TX)
A721066,Austin (TX)
A686496,Pflugerville (TX)
A707873,Burleson Rd And Mckinney Falls in Austin (TX)
A707873,Burleson Rd And Mckinney Falls in Austin (TX)
A707873,Burleson Rd And Mckinney Falls in Austin (TX)
A707873,Austin (TX)
A707873,Austin (TX)
A707873,Austin (TX)
A707873,8300 Fm 620 N in Austin (TX)
A707873,8300 Fm 620 N in Austin (TX)
A707873,8300 Fm 620 N in Austin (TX)
A717461,5500 Ross Rd in Austin (TX)
A699758,Montopolis/Riverside in Austin (TX)
A682491,Mearns Meadow & Quail Valley in Austin (TX)
A531598,3611 Brifal Path in Austin (TX)
A694795,2909 Thurgood Ave in Austin (TX)
A694795,2909 Thurgood Ave in Austin (TX)
A694795,Austin (TX)
A694795,Austin (TX)
A729928,6001 Shepherd Mountian Cv in Austin (TX)
A732273,1601 E Slaughter Ln #514 in Austin (TX)
A707453,1221 West Ben White in Austin (TX)
A723116,"2209 Rutland Dr, Unit B in Austin (TX)"
A704765,309 Thelma Drive in Austin (TX)
A734484,1206 Blackfoot in Austin (TX)
A734484,1206 Blackfoot in Austin (TX)
A734484,N Lamar Blvd & Denson Dr in Austin (TX)
A734484,N Lamar Blvd & Denson Dr in Austin (TX)
A720873,Anderson Mill Rd And Villa Park Dr in Austin (TX)
A719358,1000 W Rundberg Ln in Austin (TX)
A742096,9700 Teasdale in Austin (TX)
A672489,Sahara And Mojave in Austin (TX)
A687599,Becker Lane And Maha Loop in Travis (TX)
A668729,Rundberg And Lamar in Austin (TX)
A688621,Austin (TX)
A688621,Austin (TX)
A688621,Austin (TX)
A688621,Austin (TX)
A689228,3005 S. Lamar in Austin (TX)
A689228,3005 S. Lamar in Austin (TX)
A689228,Austin (TX)
A689228,Austin (TX)
A726707,Levander Loop in Austin (TX)
A726816,139 Bolles Cicrle in Austin (TX)
A677271,5905 Lookout Mountain Dr in Austin (TX)
A717109,5903 Wideleaf in Austin (TX)
A717109,5903 Wideleaf in Austin (TX)
A717109,5918 Wideleaf Dr in Travis (TX)
A717109,5918 Wideleaf Dr in Travis (TX)
A734896,11919 Manchaca Rd in Austin (TX)
A700917,4709 Lake George Ln in Austin (TX)
A738335,3201 Duval Rd in Austin (TX)
A738335,3201 Duval Rd in Austin (TX)
A738335,6803 Blue Dawn Trl in Austin (TX)
A738335,6803 Blue Dawn Trl in Austin (TX)
A632022,Austin (TX)
A677551,2500 Magin Meadow Dr in Austin (TX)
A688670,12401 Pauls Valley Rd in Austin (TX)
A681856,5300 Overbrook in Austin (TX)
A695255,Ploverville And Bescott in Austin (TX)
A669116,Outside Jurisdiction
A698564,Braker Ln And Hwy 183 in Austin (TX)
A719854,11900 Buckingham Rd in Austin (TX)
A720867,1203 Springdale Rd in Austin (TX)
A731230,2614 Howellwood Way in Austin (TX)
A666965,6003 Bull Creek Rd in Austin (TX)
A738240,4019 Far West Blvd in Austin (TX)
A721045,Austin (TX)
A691828,Austin (TX)
A719831,7905 Briarton Dr in Austin (TX)
A716862,11800 Pinto Circle in Travis (TX)
A699543,Austin (TX)
A699543,Austin (TX)
A699543,7201 Ellington Circle in Austin (TX)
A699543,7201 Ellington Circle in Austin (TX)
A730624,Austin (TX)
A730624,Austin (TX)
A730624,6872 Daffan Ln in Austin (TX)
A730624,6872 Daffan Ln in Austin (TX)
A683310,Outside Jurisdiction
A731641,N Pleasant Valley Rd & Lyons Rd in Austin (TX)
A691240,Levander Loop in Austin (TX)
A728059,Austin (TX)
A693977,Austin (TX)
A693977,Austin (TX)
A693977,Esperanza And Tecate in Austin (TX)
A693977,Esperanza And Tecate in Austin (TX)
A713550,3002 Ellon Rd in Del Valle (TX)
A726498,Austin (TX)
A683405,Del Valle (TX)
A680234,Harding Dr And Pasadena in Austin (TX)
A699431,Pflugerville (TX)
A707004,916 Reseach Blvd in Austin (TX)
A686019,Kayview Dr And Beckett Rd in Austin (TX)
A686019,Kayview Dr And Beckett Rd in Austin (TX)
A686019,Kayview Dr And Beckett Rd in Austin (TX)
A686019,Austin (TX)
A686019,Austin (TX)
A686019,Austin (TX)
A686019,Manchaca & Kimono Ridge in Austin (TX)
A686019,Manchaca & Kimono Ridge in Austin (TX)
A686019,Manchaca & Kimono Ridge in Austin (TX)
A668544,Lago Vista (TX)
A692783,8519 Cahill Dr in Austin (TX)
A689225,14909 Cordero Dr in Austin (TX)
A666380,Little Theater Bend And Arbor Hill Lane in Austin (TX)
A666380,Little Theater Bend And Arbor Hill Lane in Austin (TX)
A666380,Little Theater Bend And Arbor Hill Lane in Austin (TX)
A666380,5829 Kleberg Trl in Austin (TX)
A666380,5829 Kleberg Trl in Austin (TX)
A666380,5829 Kleberg Trl in Austin (TX)
A666380,10105 Deer Chase Trl in Austin (TX)
A666380,10105 Deer Chase Trl in Austin (TX)
A666380,10105 Deer Chase Trl in Austin (TX)
A731018,515 Congress Ave in Austin (TX)
A725855,20412 Ed Acklin Rd in Manor (TX)
A679458,2941 Moss St in Austin (TX)
A736908,Austin (TX)
A705260,Austin (TX)
A736942,12036 Parsons Rd in Travis (TX)
A726546,7500 S Pleasant Valley Rd in Austin (TX)
A726546,7500 S Pleasant Valley Rd in Austin (TX)
A726546,Austin (TX)
A726546,Austin (TX)
A739867,Green Forest Dr And Brighten Rd in Austin (TX)
A662146,Oleander in Austin (TX)
A721759,Austin (TX)
A729143,9401 S Hwy 183 in Travis (TX)
A729143,Cedar Park (TX)
A728143,Austin (TX)
A713361,2347 Douglas #1103 in Austin (TX)
A671248,51St And Berkman in Austin (TX)
A668465,1111 Lawson in Austin (TX)
A688008,1221 Southport Dr in Austin (TX)
A688008,1221 Southport Dr in Austin (TX)
A688008,1221 Southport Dr in Austin (TX)
A688008,Austin (TX)
A688008,Austin (TX)
A688008,Austin (TX)
A688008,1221 Southport #C in Austin (TX)
A688008,1221 Southport #C in Austin (TX)
A688008,1221 Southport #C in Austin (TX)
A668694,Duval  And Amherst in Austin (TX)
A744363,5114 Turnstone Dr in Austin (TX)
A692332,Austin (TX)
A709504,5904 E Stassney in Austin (TX)
A695072,Stassney/S. Congress in Austin (TX)
A694892,11604 Loweswater in Austin (TX)
A726012,2702 Rae Dell Ave in Austin (TX)
A696373,308 Le Grande Ave in Austin (TX)
A731494,5416 Marlborough Dr in Austin (TX)
A739416,6719 N Lamar Blvd in Austin (TX)
A721261,Del Valle (TX)
A682410,2505 Inwood Pl in Austin (TX)
A665483,E. 3Rd & Trinity in Austin (TX)
A704707,6700 Evelyn Rd in Austin (TX)
A731804,2048 W Stassney Ln in Austin (TX)
A703711,4434 Frontier in Austin (TX)
A703711,4434 Frontier in Austin (TX)
A703711,4434 Frontier in Austin (TX)
A703711,4434 Frontier in Austin (TX)
A703711,1221 West Ben White in Austin (TX)
A703711,1221 West Ben White in Austin (TX)
A703711,1221 West Ben White in Austin (TX)
A703711,1221 West Ben White in Austin (TX)
A703711,W Ben White And Banister Ln in Austin (TX)
A703711,W Ben White And Banister Ln in Austin (TX)
A703711,W Ben White And Banister Ln in Austin (TX)
A703711,W Ben White And Banister Ln in Austin (TX)
A703711,Banister/ Ben White in Austin (TX)
A703711,Banister/ Ben White in Austin (TX)
A703711,Banister/ Ben White in Austin (TX)
A703711,Banister/ Ben White in Austin (TX)
A735184,3001 Yandall in Austin (TX)
A618681,124 West Anderson Lane in Austin (TX)
A732733,7619 Scenic Brook in Austin (TX)
A734064,4924 Craigwood And Fm 969 in Austin (TX)
A701397,6600 Elm Creek in Austin (TX)
A701691,528 S Meadowlark St in Austin (TX)
A719480,Austin (TX)
A710732,1912 E William Cannon Dr in Austin (TX)
A673208,Mckinney Falls Pkwy & Terrell Ln in Austin (TX)
A673208,Mckinney Falls Pkwy & Terrell Ln in Austin (TX)
A673208,4304 Mckinney Falls Pkwy in Travis (TX)
A673208,4304 Mckinney Falls Pkwy in Travis (TX)
A711477,Travis (TX)
A724748,Austin (TX)
A601498,S 1St St And Meadow Lea Dr in Austin (TX)
A712592,124 W Anderson Ln in Austin (TX)
A663556,Austin (TX)
A719106,Shady Ln And Airport Blvd in Austin (TX)
A730966,Parker Ln & Timber Ridge in Austin (TX)
A680862,2000 N. Ih35 in Austin (TX)
A712044,2816 E 12Th St in Austin (TX)
A707779,6511 S. I 35 in Austin (TX)
A707779,6511 S. I 35 in Austin (TX)
A707779,13425 Coomes Dr in Del Valle (TX)
A707779,13425 Coomes Dr in Del Valle (TX)
A744539,Austin (TX)
A719790,Austin (TX)
A722780,Austin (TX)
A703590,6311 Colina Ln in Austin (TX)
A735680,14908 Fagerquist Rd in Austin (TX)
A719061,1412 Orange Spice Ct in Travis (TX)
A694500,2336 Douglas St in Austin (TX)
A577832,9206 Spring Hollow Dr in Austin (TX)
A683365,1156 W Cesar Chavez St in Austin (TX)
A716391,900 Ruth Ave in Austin (TX)
A729277,7201 Levander Loop in Austin (TX)
A729277,7201 Levander Loop in Austin (TX)
A729277,Round Rock (TX)
A729277,Round Rock (TX)
A713220,Sleepytime Trl And Tudor House Rd in Pflugerville (TX)
A703513,1157 Salina St in Austin (TX)
A739418,12034 Research Blvd in Austin (TX)
A734160,3400 South Congress in Austin (TX)
A738367,14100 Briarcreek Loop in Travis (TX)
A708025,Austin (TX)
A701265,2112 E. William Cannon in Austin (TX)
A701265,2112 E. William Cannon in Austin (TX)
A701265,2112 E. William Cannon in Austin (TX)
A701265,Austin (TX)
A701265,Austin (TX)
A701265,Austin (TX)
A701265,Parmer And Dessau in Travis (TX)
A701265,Parmer And Dessau in Travis (TX)
A701265,Parmer And Dessau in Travis (TX)
A685632,Hwy 183 And Fm 973 in Austin (TX)
A715166,5010 Old Manor Rd. in Austin (TX)
A679536,831 B N Meadows in Austin (TX)
A679536,831 B N Meadows in Austin (TX)
A679536,831 B N Meadows in Austin (TX)
A679536,10001 S 1St in Austin (TX)
A679536,10001 S 1St in Austin (TX)
A679536,10001 S 1St in Austin (TX)
A679536,Austin (TX)
A679536,Austin (TX)
A679536,Austin (TX)
A693819,12120 Manchaca Rd in Austin (TX)
A730127,1600 Wells Branch Pkwy in Austin (TX)
A727997,124 W Anderson Ln in Austin (TX)
A700398,South 5Th St And Cumberland Rd in Austin (TX)
A739385,9503 Queenswood Dr in Austin (TX)
A723387,1135 Don Ann St in Austin (TX)
A728185,Austin (TX)
A728185,Austin (TX)
A728185,183 And Peyton Gin in Austin (TX)
A728185,183 And Peyton Gin in Austin (TX)
A738355,Austin (TX)
A744726,605 Park Blvd in Austin (TX)
A714528,Austin (TX)
A714528,Austin (TX)
A714528,Austin (TX)
A714528,Austin (TX)
A714528,Austin (TX)
A714528,Austin (TX)
A714528,1140 Poquito in Austin (TX)
A714528,1140 Poquito in Austin (TX)
A714528,1140 Poquito in Austin (TX)
A678870,2338 Wilson St in Austin (TX)
A703144,15200 Anderson Mill Rd in Travis (TX)
A664984,7612 Marl in Austin (TX)
A690626,45Th 1/2 And Caswell in Austin (TX)
A684995,Austin (TX)
A598741,3500 N Capital Of Texas Hwy in Austin (TX)
A718879,1300 Crossing Place in Austin (TX)
A718879,1300 Crossing Place in Austin (TX)
A718879,1515 Wickersham in Austin (TX)
A718879,1515 Wickersham in Austin (TX)
A713179,14400 Harris Ridge Blvd in Pflugerville (TX)
A712673,Arroyo Seco And Romeria Dr in Austin (TX)
A715350,Del Valle (TX)
A711229,Springdale in Austin (TX)
A670598,Wayborne Hill Dr And Marymount in Austin (TX)
A673731,Austin (TX)
A673731,Austin (TX)
A673731,8800 Ih 35 Sv Rd Apt# 1061 in Austin (TX)
A673731,8800 Ih 35 Sv Rd Apt# 1061 in Austin (TX)
A698919,Burleson Rd And Colton Rd in Austin (TX)
A708855,9520 Spectrum Dr in Austin (TX)
A708855,9520 Spectrum Dr in Austin (TX)
A708855,9520 Spectrum Dr in Austin (TX)
A708855,5705 Spoke Court in Austin (TX)
A708855,5705 Spoke Court in Austin (TX)
A708855,5705 Spoke Court in Austin (TX)
A708855,Austin (TX)
A708855,Austin (TX)
A708855,Austin (TX)
A707937,Riverside And Anken in Austin (TX)
A704677,Austin (TX)
A704677,Austin (TX)
A704677,Del Valle (TX)
A704677,Del Valle (TX)
A744796,E Rundberg Ln And North Plaza in Austin (TX)
A731659,Austin (TX)
A731659,Austin (TX)
A731659,Austin (TX)
A731659,Austin (TX)
A731659,Austin (TX)
A731659,Austin (TX)
A731659,91 Rainey St in Austin (TX)
A731659,91 Rainey St in Austin (TX)
A731659,91 Rainey St in Austin (TX)
A740548,6207 Vera Ln in Austin (TX)
A732037,1213 Mathias St in Austin (TX)
A681642,Austin (TX)
A681642,Austin (TX)
A681642,14903 Bern Dr in Del Valle (TX)
A681642,14903 Bern Dr in Del Valle (TX)
A677984,6101 Landscape in Austin (TX)
A679436,Oak Springs And Tillery in Austin (TX)
A716330,7001 Circle S Rd in Austin (TX)
